road_id,segment_id,osm_way_id,from_lat,from_lon,to_lat,to_lon,length_m,road_type,lanes,speed_limit_kph,oneway,province,municipality
M2,M2_000919,,-25.643344,28.50604,-25.635269,28.50811,925.3,metropolitan,3,80,0,Gauteng,City of Tshwane
M2,M2_000920,,-25.933551,27.987548,-25.925843,27.987077,857.2,metropolitan,4,80,1,Gauteng,City of Johannesburg
M2,M2_000921,,-25.616562,28.373193,-25.614285,28.371875,292.1,metropolitan,3,50,0,Gauteng,Ekurhuleni
M2,M2_000922,,-26.155732,27.95623,-26.161247,27.959955,738.7,metropolitan,2,60,0,Gauteng,City of Tshwane
M2,M2_000923,,-25.991315,27.49502,-25.985284,27.491028,802.8,metropolitan,2,80,1,Gauteng,City of Johannesburg
M2,M2_000924,,-25.91998,27.754578,-25.929025,27.746109,1375.5,metropolitan,2,80,0,Gauteng,Ekurhuleni
M2,M2_000925,,-26.047612,27.513381,-26.044395,27.514751,388.1,metropolitan,3,60,1,Gauteng,Ekurhuleni
M2,M2_000926,,-26.4937,28.004133,-26.501421,28.007365,929.1,metropolitan,2,50,1,Gauteng,City of Johannesburg
M2,M2_000927,,-26.491722,28.452106,-26.495769,28.45385,489.2,metropolitan,3,80,1,Gauteng,Ekurhuleni
M2,M2_000928,,-25.549816,27.809601,-25.541454,27.815801,1155.5,metropolitan,2,50,0,Gauteng,Ekurhuleni
M2,M2_000929,,-25.323158,27.711181,-25.31969,27.709857,412.1,metropolitan,2,50,1,Gauteng,City of Johannesburg
M2,M2_000930,,-26.582704,28.186961,-26.583501,28.185063,228.5,metropolitan,4,80,1,Gauteng,City of Tshwane
M2,M2_000931,,-25.795951,28.568706,-25.798736,28.572182,494.4,metropolitan,4,80,1,Gauteng,City of Tshwane
M2,M2_000932,,-26.486074,27.562137,-26.492258,27.568456,981.4,metropolitan,4,50,0,Gauteng,City of Johannesburg
M2,M2_000933,,-25.974548,27.574185,-25.979712,27.581027,951.5,metropolitan,4,50,0,Gauteng,City of Tshwane
M2,M2_000934,,-25.599363,27.577799,-25.600925,27.570128,868.9,metropolitan,2,80,1,Gauteng,City of Tshwane
M2,M2_000935,,-25.987064,28.431756,-25.985359,28.425783,689.5,metropolitan,4,60,0,Gauteng,City of Tshwane
M2,M2_000936,,-26.589763,28.156492,-26.585501,28.166082,1164.8,metropolitan,3,80,1,Gauteng,City of Johannesburg
M2,M2_000937,,-25.966255,27.983321,-25.964434,27.985551,319.6,metropolitan,4,60,0,Gauteng,Ekurhuleni
M2,M2_000938,,-26.521084,27.422824,-26.519556,27.423889,206.8,metropolitan,3,80,1,Gauteng,City of Tshwane
M2,M2_000939,,-26.447977,28.147236,-26.445053,28.146203,344.2,metropolitan,3,50,0,Gauteng,City of Tshwane
M2,M2_000940,,-25.655928,27.963089,-25.657166,27.963242,138.4,metropolitan,4,80,1,Gauteng,Ekurhuleni
M2,M2_000941,,-25.49051,28.258239,-25.491141,28.265902,853.5,metropolitan,4,80,1,Gauteng,City of Tshwane
M2,M2_000942,,-25.516995,28.207729,-25.512303,28.213648,838.4,metropolitan,2,80,0,Gauteng,City of Tshwane
M2,M2_000943,,-25.702093,27.50343,-25.702435,27.496896,726.3,metropolitan,2,80,1,Gauteng,City of Johannesburg
M2,M2_000944,,-25.568473,28.531666,-25.568598,28.52636,589.1,metropolitan,4,50,0,Gauteng,City of Tshwane
M2,M2_000945,,-25.454822,27.828453,-25.46165,27.835012,1050.9,metropolitan,4,50,0,Gauteng,City of Tshwane
M2,M2_000946,,-26.040193,28.141076,-26.047779,28.135558,1041.3,metropolitan,3,60,1,Gauteng,City of Johannesburg
M2,M2_000947,,-25.598877,28.068427,-25.590951,28.075495,1178.8,metropolitan,4,80,0,Gauteng,Ekurhuleni
M2,M2_000948,,-26.534451,28.535521,-26.528471,28.544774,1222.9,metropolitan,2,50,0,Gauteng,Ekurhuleni
M2,M2_000949,,-26.54544,27.526493,-26.542841,27.53391,872.4,metropolitan,3,50,1,Gauteng,Ekurhuleni
M2,M2_000950,,-26.026027,28.007076,-26.021376,27.999062,1028.5,metropolitan,4,60,1,Gauteng,City of Johannesburg
M2,M2_000951,,-26.440121,27.642268,-26.430728,27.647652,1201.8,metropolitan,2,50,1,Gauteng,City of Tshwane
M2,M2_000952,,-26.227214,27.605514,-26.231894,27.609818,705.7,metropolitan,3,60,0,Gauteng,City of Johannesburg
M2,M2_000953,,-25.620832,28.03558,-25.615088,28.02834,1025.9,metropolitan,3,60,1,Gauteng,City of Tshwane
M2,M2_000954,,-25.362607,28.019386,-25.358963,28.028261,1064.9,metropolitan,3,50,0,Gauteng,Ekurhuleni
M2,M2_000955,,-25.551879,28.532371,-25.560183,28.528667,1009.3,metropolitan,2,60,0,Gauteng,City of Tshwane
M2,M2_000956,,-25.61305,28.192211,-25.610221,28.200261,947.2,metropolitan,2,80,1,Gauteng,City of Tshwane
M2,M2_000957,,-26.077396,28.217045,-26.076324,28.213131,450.4,metropolitan,4,60,1,Gauteng,City of Johannesburg
M2,M2_000958,,-25.524895,28.48025,-25.522687,28.473187,821.4,metropolitan,3,60,0,Gauteng,Ekurhuleni
M2,M2_000959,,-25.788332,28.141825,-25.789489,28.13873,366.8,metropolitan,4,60,0,Gauteng,City of Tshwane
M2,M2_000960,,-26.490435,28.04492,-26.492635,28.049298,543.8,metropolitan,2,80,1,Gauteng,City of Johannesburg
R511,R511_000961,,-26.479335,28.062143,-26.478908,28.067284,572.6,regional,2,50,0,Gauteng,Ekurhuleni
R511,R511_000962,,-25.829745,27.689608,-25.824262,27.694138,789.5,regional,4,50,0,Gauteng,City of Tshwane
R511,R511_000963,,-26.262317,28.008999,-26.269841,28.01413,1010.9,regional,2,60,1,Gauteng,Ekurhuleni
R511,R511_000964,,-25.642084,27.943777,-25.632425,27.949885,1268.5,regional,4,80,0,Gauteng,City of Tshwane
R511,R511_000965,,-26.211038,28.200307,-26.204736,28.201762,717.9,regional,2,80,1,Gauteng,Ekurhuleni
R511,R511_000966,,-25.641234,27.526272,-25.640905,27.520123,683.5,regional,3,60,0,Gauteng,City of Johannesburg
R511,R511_000967,,-25.674867,28.394125,-25.683228,28.385369,1343.9,regional,2,60,0,Gauteng,City of Tshwane
R511,R511_000968,,-26.498506,28.212187,-26.500451,28.213366,252.5,regional,3,60,1,Gauteng,Ekurhuleni
R511,R511_000969,,-26.049551,27.928096,-26.04093,27.927887,957.2,regional,3,50,0,Gauteng,Ekurhuleni
R511,R511_000970,,-26.434739,28.253381,-26.442151,28.257471,939.7,regional,4,50,0,Gauteng,City of Tshwane
R511,R511_000971,,-25.984638,28.295796,-25.975757,28.293183,1027.6,regional,2,80,1,Gauteng,City of Johannesburg
R511,R511_000972,,-26.442874,28.086118,-26.452068,28.079184,1278.3,regional,3,60,1,Gauteng,City of Tshwane
R511,R511_000973,,-26.217824,27.433573,-26.224967,27.439249,1012.7,regional,3,50,1,Gauteng,City of Tshwane
R511,R511_000974,,-26.319744,28.38295,-26.319968,28.375397,838.8,regional,3,50,0,Gauteng,City of Tshwane
R511,R511_000975,,-25.974471,27.771642,-25.975424,27.768398,375.2,regional,3,60,0,Gauteng,City of Johannesburg
R511,R511_000976,,-25.943807,27.953123,-25.944808,27.952104,158.5,regional,4,60,0,Gauteng,Ekurhuleni
R511,R511_000977,,-25.736147,27.891554,-25.741491,27.889462,637.0,regional,4,50,1,Gauteng,Ekurhuleni
R511,R511_000978,,-26.239412,27.506236,-26.2461,27.496732,1289.9,regional,4,80,1,Gauteng,Ekurhuleni
R511,R511_000979,,-25.761292,28.172697,-25.769589,28.1818,1367.2,regional,4,80,0,Gauteng,Ekurhuleni
R511,R511_000980,,-25.92172,28.30067,-25.921667,28.291043,1068.6,regional,4,80,0,Gauteng,City of Johannesburg
R511,R511_000981,,-26.242549,27.646966,-26.235955,27.653744,1049.7,regional,4,60,0,Gauteng,Ekurhuleni
R511,R511_000982,,-25.811089,27.882157,-25.820189,27.889396,1290.8,regional,2,60,1,Gauteng,City of Johannesburg
R511,R511_000983,,-26.060583,28.431578,-26.064235,28.426722,674.5,regional,2,50,0,Gauteng,City of Tshwane
R511,R511_000984,,-26.412755,27.706665,-26.420962,27.702801,1006.9,regional,3,80,0,Gauteng,City of Johannesburg
R511,R511_000985,,-25.801182,27.790349,-25.810639,27.781519,1436.1,regional,3,50,1,Gauteng,City of Johannesburg
R511,R511_000986,,-26.06333,27.789061,-26.06582,27.795616,778.3,regional,2,50,0,Gauteng,City of Johannesburg
R511,R511_000987,,-25.622226,28.103235,-25.622366,28.108283,560.5,regional,3,50,1,Gauteng,City of Johannesburg
R511,R511_000988,,-26.186163,28.063745,-26.194854,28.054323,1422.8,regional,4,50,0,Gauteng,City of Tshwane
R511,R511_000989,,-25.879702,28.103407,-25.887672,28.108667,1059.9,regional,4,50,1,Gauteng,Ekurhuleni
R511,R511_000990,,-26.07123,27.50069,-26.068514,27.494759,724.1,regional,2,60,0,Gauteng,City of Johannesburg
R511,R511_000991,,-25.901204,27.908503,-25.892974,27.907538,919.8,regional,2,60,1,Gauteng,Ekurhuleni
R511,R511_000992,,-25.336294,27.400652,-25.327624,27.400296,963.2,regional,4,60,1,Gauteng,City of Tshwane
R511,R511_000993,,-25.50483,27.655305,-25.498016,27.650931,898.7,regional,2,80,0,Gauteng,City of Tshwane
R511,R511_000994,,-26.48337,28.238115,-26.47676,28.242616,887.7,regional,3,60,0,Gauteng,Ekurhuleni
R511,R511_000995,,-25.943734,28.362468,-25.936055,28.371376,1305.5,regional,4,60,1,Gauteng,City of Tshwane
R511,R511_000996,,-26.280293,28.579626,-26.28346,28.578822,362.7,regional,4,60,0,Gauteng,Ekurhuleni
R511,R511_000997,,-26.426157,28.506709,-26.423981,28.496795,1126.7,regional,2,80,0,Gauteng,City of Tshwane
R511,R511_000998,,-25.877472,28.235788,-25.877692,28.233644,239.3,regional,2,80,0,Gauteng,Ekurhuleni
R511,R511_000999,,-26.559768,28.398501,-26.556336,28.401946,539.8,regional,3,60,1,Gauteng,City of Tshwane
R511,R511_001000,,-26.369657,28.321559,-26.365716,28.311728,1175.7,regional,3,60,0,Gauteng,City of Tshwane
R511,R511_001001,,-26.587828,28.291773,-26.58266,28.295384,699.9,regional,4,60,0,Gauteng,City of Johannesburg
R511,R511_001002,,-25.538835,28.150284,-25.532667,28.144707,923.0,regional,3,60,0,Gauteng,City of Tshwane
R511,R511_001003,,-25.959311,28.244857,-25.95719,28.235,1119.2,regional,4,60,0,Gauteng,City of Tshwane
R511,R511_001004,,-25.860167,27.992814,-25.859131,27.996011,373.0,regional,4,80,0,Gauteng,City of Johannesburg
R511,R511_001005,,-25.835386,28.295168,-25.842837,28.303839,1269.1,regional,2,80,1,Gauteng,City of Johannesburg
R511,R511_001006,,-25.498033,27.427741,-25.488637,27.431296,1115.1,regional,4,60,1,Gauteng,City of Johannesburg
R511,R511_001007,,-25.380743,28.16916,-25.371882,28.160197,1399.0,regional,3,60,1,Gauteng,City of Tshwane
R511,R511_001008,,-26.441767,28.021954,-26.441856,28.022299,50.0,regional,2,80,0,Gauteng,City of Johannesburg
R511,R511_001009,,-26.238687,27.904074,-26.23971,27.894177,1104.4,regional,2,60,0,Gauteng,Ekurhuleni
R511,R511_001010,,-25.550025,28.588318,-25.555512,28.592109,740.3,regional,2,50,0,Gauteng,City of Johannesburg
R511,R511_001011,,-26.172008,27.475413,-26.169502,27.46597,1084.4,regional,3,50,1,Gauteng,City of Tshwane
R511,R511_001012,,-26.2787,27.968292,-26.269524,27.974942,1257.9,regional,3,80,0,Gauteng,City of Johannesburg
R511,R511_001013,,-25.591526,28.14348,-25.586244,28.145987,649.0,regional,4,50,0,Gauteng,City of Johannesburg
R511,R511_001014,,-25.408271,27.852874,-25.400469,27.856741,966.5,regional,2,50,1,Gauteng,City of Johannesburg
R511,R511_001015,,-26.208088,28.151422,-26.216772,28.154973,1041.4,regional,4,50,1,Gauteng,City of Tshwane
R511,R511_001016,,-26.077812,28.140762,-26.07959,28.148054,833.1,regional,4,80,0,Gauteng,City of Tshwane
R511,R511_001017,,-26.100904,28.354198,-26.093305,28.356583,884.0,regional,3,80,0,Gauteng,City of Tshwane
R511,R511_001018,,-25.927623,28.105376,-25.935463,28.095622,1389.1,regional,4,50,0,Gauteng,Ekurhuleni
R511,R511_001019,,-26.436224,28.010678,-26.439116,28.010306,323.7,regional,4,60,0,Gauteng,City of Johannesburg
R511,R511_001020,,-26.421025,27.452885,-26.428471,27.454575,847.6,regional,4,80,1,Gauteng,City of Tshwane
R511,R511_001021,,-25.841234,28.049372,-25.848322,28.048762,789.6,regional,4,60,1,Gauteng,City of Tshwane
R511,R511_001022,,-25.338648,28.021217,-25.335494,28.014109,863.2,regional,2,80,0,Gauteng,City of Tshwane
R511,R511_001023,,-26.153039,28.571813,-26.150228,28.565838,732.9,regional,2,60,0,Gauteng,Ekurhuleni
R511,R511_001024,,-25.981557,28.230209,-25.982209,28.234057,433.2,regional,4,80,1,Gauteng,Ekurhuleni
R511,R511_001025,,-26.210479,27.794343,-26.218382,27.801865,1211.1,regional,2,60,0,Gauteng,City of Johannesburg
R511,R511_001026,,-25.769603,28.231865,-25.770272,28.226128,641.2,regional,3,80,1,Gauteng,Ekurhuleni
R511,R511_001027,,-26.111315,27.880375,-26.104793,27.87051,1312.7,regional,2,50,1,Gauteng,City of Johannesburg
R511,R511_001028,,-25.878901,27.570882,-25.880093,27.573509,320.2,regional,3,50,0,Gauteng,City of Johannesburg
R511,R511_001029,,-26.342828,27.608976,-26.33512,27.613353,983.9,regional,3,80,0,Gauteng,City of Johannesburg
R511,R511_001030,,-26.345216,27.611293,-26.34998,27.603317,1031.3,regional,4,50,1,Gauteng,Ekurhuleni
R511,R511_001031,,-25.576362,27.533163,-25.56764,27.529264,1060.5,regional,2,60,1,Gauteng,Ekurhuleni
R511,R511_001032,,-26.377232,28.032312,-26.371252,28.034776,718.0,regional,3,80,0,Gauteng,City of Johannesburg
R511,R511_001033,,-26.412238,28.508987,-26.40634,28.502821,947.2,regional,3,80,1,Gauteng,City of Tshwane
R511,R511_001034,,-25.820586,28.572378,-25.825695,28.563302,1156.1,regional,4,80,0,Gauteng,Ekurhuleni
R511,R511_001035,,-26.217562,27.57828,-26.222619,27.580869,630.6,regional,3,50,1,Gauteng,City of Johannesburg
R511,R511_001036,,-25.654512,28.341598,-25.648692,28.343896,694.5,regional,2,80,1,Gauteng,Ekurhuleni
R511,R511_001037,,-25.623523,27.849119,-25.623145,27.842699,713.9,regional,4,60,1,Gauteng,Ekurhuleni
R511,R511_001038,,-25.357523,27.96851,-25.355899,27.971272,355.6,regional,4,80,0,Gauteng,City of Johannesburg
R511,R511_001039,,-26.314616,27.643601,-26.307353,27.641519,838.7,regional,3,60,1,Gauteng,Ekurhuleni
R511,R511_001040,,-26.395628,28.410918,-26.400537,28.402613,1070.9,regional,2,60,1,Gauteng,Ekurhuleni
R511,R511_001041,,-26.142953,28.100755,-26.143648,28.103178,279.7,regional,3,60,1,Gauteng,City of Tshwane
R511,R511_001042,,-26.068361,28.365405,-26.072021,28.363052,482.9,regional,2,60,0,Gauteng,City of Tshwane
R511,R511_001043,,-25.761039,27.830912,-25.769391,27.837764,1199.1,regional,4,80,0,Gauteng,City of Tshwane
R511,R511_001044,,-25.395412,27.518091,-25.403985,27.508857,1398.6,regional,2,60,0,Gauteng,Ekurhuleni
R511,R511_001045,,-26.171986,27.763259,-26.165675,27.76693,810.4,regional,3,50,0,Gauteng,Ekurhuleni
R511,R511_001046,,-25.638233,28.494859,-25.648062,28.490848,1178.4,regional,3,60,1,Gauteng,Ekurhuleni
R511,R511_001047,,-25.614852,27.414269,-25.61177,27.424054,1138.8,regional,2,60,0,Gauteng,City of Johannesburg
R511,R511_001048,,-25.659663,27.65185,-25.664989,27.65359,621.9,regional,4,60,1,Gauteng,City of Tshwane
R511,R511_001049,,-25.570511,27.77569,-25.576754,27.781093,916.4,regional,4,60,0,Gauteng,City of Tshwane
R511,R511_001050,,-26.015036,28.070136,-26.017542,28.071686,327.1,regional,2,60,0,Gauteng,City of Tshwane
R511,R511_001051,,-25.546478,28.401159,-25.549682,28.399542,398.3,regional,4,60,1,Gauteng,City of Tshwane
R511,R511_001052,,-25.836958,28.081093,-25.846314,28.073876,1311.6,regional,3,80,1,Gauteng,City of Tshwane
R511,R511_001053,,-26.334534,27.868763,-26.333844,27.86253,696.1,regional,2,60,1,Gauteng,Ekurhuleni
R511,R511_001054,,-25.436833,27.51189,-25.444747,27.512948,886.2,regional,2,80,1,Gauteng,City of Johannesburg
R511,R511_001055,,-26.3573,27.483389,-26.34804,27.479065,1134.4,regional,2,60,0,Gauteng,City of Tshwane
R511,R511_001056,,-26.525311,28.022238,-26.531874,28.029432,1081.0,regional,3,60,0,Gauteng,City of Johannesburg
R511,R511_001057,,-26.432121,27.902096,-26.427258,27.899876,593.4,regional,2,50,0,Gauteng,City of Tshwane
R511,R511_001058,,-26.038139,28.251606,-26.038643,28.25368,236.9,regional,3,80,0,Gauteng,Ekurhuleni
R511,R511_001059,,-25.668196,27.950748,-25.674162,27.96057,1275.6,regional,3,50,1,Gauteng,Ekurhuleni
R511,R511_001060,,-25.550164,28.031028,-25.541958,28.038613,1240.4,regional,3,60,0,Gauteng,Ekurhuleni
R511,R511_001061,,-26.481567,28.175559,-26.473189,28.172495,990.2,regional,4,60,1,Gauteng,Ekurhuleni
R511,R511_001062,,-25.529542,28.419813,-25.531241,28.413405,735.9,regional,4,80,1,Gauteng,City of Tshwane
R511,R511_001063,,-26.099936,28.190896,-26.095966,28.182807,1000.2,regional,4,50,0,Gauteng,City of Johannesburg
R511,R511_001064,,-26.244091,28.1537,-26.248253,28.162026,1033.2,regional,4,80,0,Gauteng,City of Tshwane
R511,R511_001065,,-26.065338,28.314233,-26.072913,28.311608,889.9,regional,2,80,1,Gauteng,City of Tshwane
R511,R511_001066,,-26.013783,27.70332,-26.013662,27.702563,85.1,regional,2,80,1,Gauteng,City of Tshwane
R511,R511_001067,,-26.153245,27.87921,-26.159357,27.869965,1230.1,regional,3,50,0,Gauteng,City of Tshwane
R511,R511_001068,,-25.728616,27.957095,-25.729389,27.948746,930.7,regional,4,50,1,Gauteng,City of Johannesburg
R511,R511_001069,,-25.987976,27.73497,-25.994749,27.74174,1062.9,regional,4,50,0,Gauteng,City of Tshwane
R511,R511_001070,,-26.438603,28.289736,-26.445234,28.293164,828.6,regional,2,80,1,Gauteng,City of Johannesburg
R511,R511_001071,,-26.027145,27.613528,-26.022857,27.621382,993.3,regional,4,50,1,Gauteng,Ekurhuleni
R511,R511_001072,,-26.537917,28.161748,-26.53746,28.164999,364.4,regional,4,50,1,Gauteng,Ekurhuleni
R511,R511_001073,,-26.199178,27.462898,-26.209085,27.468346,1255.0,regional,2,50,1,Gauteng,City of Johannesburg
R511,R511_001074,,-26.340019,27.419246,-26.34946,27.409537,1503.2,regional,2,80,0,Gauteng,City of Johannesburg
R511,R511_001075,,-25.353631,27.515924,-25.346923,27.519206,828.9,regional,4,50,0,Gauteng,City of Tshwane
R511,R511_001076,,-25.93375,28.378749,-25.937296,28.381285,483.9,regional,4,50,1,Gauteng,City of Tshwane
R511,R511_001077,,-26.442955,27.656536,-26.445823,27.650008,791.4,regional,3,80,1,Gauteng,City of Johannesburg
R511,R511_001078,,-26.094057,27.950531,-26.102737,27.956833,1190.6,regional,4,80,1,Gauteng,City of Johannesburg
R511,R511_001079,,-26.512469,27.662273,-26.516438,27.66425,492.2,regional,2,80,0,Gauteng,City of Tshwane
R511,R511_001080,,-25.353255,28.119841,-25.343627,28.123767,1154.2,regional,4,80,0,Gauteng,City of Tshwane
R55,R55_001081,,-26.37207,28.31406,-26.368317,28.32362,1140.0,regional,4,60,0,Gauteng,City of Tshwane
R55,R55_001082,,-26.577057,28.494524,-26.578079,28.494745,116.0,regional,4,50,0,Gauteng,City of Johannesburg
R55,R55_001083,,-26.572423,28.310729,-26.579942,28.305457,1019.3,regional,3,50,0,Gauteng,City of Johannesburg
R55,R55_001084,,-26.421178,27.998472,-26.427138,27.995987,716.7,regional,4,50,0,Gauteng,Ekurhuleni
R55,R55_001085,,-25.822502,28.535052,-25.817717,28.531626,653.3,regional,3,60,0,Gauteng,Ekurhuleni
R55,R55_001086,,-25.570686,27.897872,-25.564432,27.902883,889.6,regional,2,80,1,Gauteng,City of Tshwane
R55,R55_001087,,-26.285076,28.047174,-26.276943,28.050474,974.2,regional,2,80,0,Gauteng,Ekurhuleni
R55,R55_001088,,-25.465482,28.025766,-25.471811,28.028362,759.3,regional,2,60,0,Gauteng,City of Johannesburg
R55,R55_001089,,-26.532261,28.590415,-26.523496,28.582926,1279.7,regional,2,80,0,Gauteng,City of Johannesburg
R55,R55_001090,,-25.940348,27.911488,-25.941007,27.904771,749.1,regional,2,50,1,Gauteng,City of Johannesburg
R55,R55_001091,,-25.812393,27.763721,-25.810865,27.773076,1052.1,regional,2,60,1,Gauteng,City of Johannesburg
R55,R55_001092,,-25.363683,27.831498,-25.366129,27.830912,279.1,regional,3,80,1,Gauteng,City of Johannesburg
R55,R55_001093,,-25.534515,28.35227,-25.544119,28.349898,1098.0,regional,2,60,0,Gauteng,Ekurhuleni
R55,R55_001094,,-25.655357,27.70875,-25.656084,27.707822,130.8,regional,3,80,1,Gauteng,City of Johannesburg
R55,R55_001095,,-26.166796,28.257836,-26.172882,28.266159,1144.4,regional,2,50,1,Gauteng,City of Tshwane
R55,R55_001096,,-26.074078,27.898984,-26.076185,27.903828,586.3,regional,3,60,1,Gauteng,Ekurhuleni
R55,R55_001097,,-25.316221,27.485481,-25.308521,27.49533,1387.7,regional,2,60,0,Gauteng,City of Johannesburg
R55,R55_001098,,-25.608164,28.548516,-25.602739,28.553548,821.3,regional,3,80,1,Gauteng,Ekurhuleni
R55,R55_001099,,-25.704964,28.235746,-25.701946,28.244276,1004.4,regional,4,50,0,Gauteng,City of Tshwane
R55,R55_001100,,-26.55514,28.375752,-26.552521,28.379281,487.8,regional,4,80,0,Gauteng,City of Tshwane
R55,R55_001101,,-25.812934,28.533118,-25.819987,28.528066,963.0,regional,4,80,0,Gauteng,City of Johannesburg
R55,R55_001102,,-26.44825,27.510767,-26.444018,27.508454,535.4,regional,4,80,0,Gauteng,Ekurhuleni
R55,R55_001103,,-25.417066,28.451207,-25.42375,28.449744,759.4,regional,4,60,1,Gauteng,Ekurhuleni
R55,R55_001104,,-26.199627,27.893931,-26.192099,27.898484,976.6,regional,2,50,1,Gauteng,City of Johannesburg
R55,R55_001105,,-26.250272,27.651431,-26.245306,27.655411,706.4,regional,2,50,1,Gauteng,City of Johannesburg
R55,R55_001106,,-26.474068,28.328492,-26.475711,28.326829,259.5,regional,3,80,1,Gauteng,City of Johannesburg
R55,R55_001107,,-26.370678,27.62368,-26.377991,27.623409,812.3,regional,4,50,1,Gauteng,Ekurhuleni
R55,R55_001108,,-25.541318,27.622766,-25.550138,27.616421,1206.1,regional,2,60,1,Gauteng,City of Tshwane
R55,R55_001109,,-25.785111,28.149306,-25.777744,28.142629,1103.7,regional,3,50,1,Gauteng,City of Johannesburg
R55,R55_001110,,-26.240209,27.810582,-26.238496,27.81014,196.4,regional,4,50,0,Gauteng,City of Johannesburg
R55,R55_001111,,-26.254095,28.546256,-26.250789,28.55204,739.5,regional,2,50,0,Gauteng,Ekurhuleni
R55,R55_001112,,-25.570678,27.850799,-25.570277,27.86004,1026.7,regional,3,60,1,Gauteng,City of Tshwane
R55,R55_001113,,-25.814317,27.80386,-25.81068,27.800722,533.3,regional,3,50,1,Gauteng,Ekurhuleni
R55,R55_001114,,-26.081987,28.132971,-26.072481,28.140433,1341.4,regional,2,50,1,Gauteng,Ekurhuleni
R55,R55_001115,,-26.077649,28.402505,-26.069148,28.393019,1413.9,regional,2,80,1,Gauteng,Ekurhuleni
R55,R55_001116,,-25.623128,27.698245,-25.62409,27.701969,426.9,regional,3,80,1,Gauteng,Ekurhuleni
R55,R55_001117,,-26.355685,28.583418,-26.346534,28.58967,1230.2,regional,2,80,1,Gauteng,City of Johannesburg
R55,R55_001118,,-25.339523,28.282976,-25.335964,28.277647,711.3,regional,3,60,0,Gauteng,City of Tshwane
R55,R55_001119,,-26.043709,28.51778,-26.035092,28.527517,1443.3,regional,4,50,1,Gauteng,City of Tshwane
R55,R55_001120,,-25.810674,28.25433,-25.803277,28.261855,1171.2,regional,4,80,0,Gauteng,City of Johannesburg
R55,R55_001121,,-25.952697,27.504508,-25.94605,27.514434,1326.0,regional,3,50,1,Gauteng,City of Johannesburg
R55,R55_001122,,-25.973181,28.048801,-25.978314,28.04221,927.3,regional,4,80,0,Gauteng,City of Johannesburg
R55,R55_001123,,-26.034639,28.258918,-26.041434,28.267497,1214.8,regional,3,60,0,Gauteng,Ekurhuleni
R55,R55_001124,,-26.265083,27.971563,-26.257133,27.964025,1216.1,regional,2,80,1,Gauteng,City of Johannesburg
R55,R55_001125,,-25.565797,27.799361,-25.571321,27.80088,635.9,regional,4,50,1,Gauteng,City of Tshwane
R55,R55_001126,,-25.416783,28.291561,-25.412282,28.294639,605.2,regional,4,60,0,Gauteng,City of Johannesburg
R55,R55_001127,,-26.263178,27.749172,-26.27095,27.745977,932.8,regional,4,50,0,Gauteng,Ekurhuleni
R55,R55_001128,,-26.121942,28.423996,-26.112861,28.425534,1022.4,regional,2,60,0,Gauteng,Ekurhuleni
R55,R55_001129,,-25.903716,28.416542,-25.894119,28.412935,1138.0,regional,3,80,0,Gauteng,Ekurhuleni
R55,R55_001130,,-25.737134,28.108931,-25.745002,28.099115,1396.4,regional,3,60,0,Gauteng,City of Tshwane
R55,R55_001131,,-25.511618,27.999799,-25.512502,28.001828,245.7,regional,2,80,0,Gauteng,Ekurhuleni
R55,R55_001132,,-26.183819,28.002854,-26.180047,27.998323,654.4,regional,4,80,1,Gauteng,Ekurhuleni
R55,R55_001133,,-25.522707,27.994031,-25.518624,27.991565,529.4,regional,3,50,0,Gauteng,Ekurhuleni
R55,R55_001134,,-25.385237,27.670086,-25.380522,27.678549,1075.3,regional,2,60,1,Gauteng,City of Tshwane
R55,R55_001135,,-25.320294,28.1911,-25.313324,28.200921,1336.8,regional,4,60,1,Gauteng,City of Tshwane
R55,R55_001136,,-25.718732,28.588377,-25.713578,28.586198,621.1,regional,4,80,1,Gauteng,City of Tshwane
R55,R55_001137,,-25.694711,27.634111,-25.687586,27.631986,825.3,regional,2,60,0,Gauteng,Ekurhuleni
R55,R55_001138,,-26.204704,28.185561,-26.203161,28.184399,214.4,regional,3,60,0,Gauteng,City of Johannesburg
R55,R55_001139,,-26.316423,28.298059,-26.311717,28.288242,1208.5,regional,4,80,0,Gauteng,Ekurhuleni
R55,R55_001140,,-25.578851,28.430117,-25.58132,28.439771,1106.1,regional,4,50,0,Gauteng,City of Johannesburg
R55,R55_001141,,-26.137741,27.968651,-26.12884,27.960998,1303.0,regional,4,80,1,Gauteng,Ekurhuleni
R55,R55_001142,,-26.036032,27.578282,-26.031581,27.573182,751.4,regional,2,50,1,Gauteng,City of Tshwane
R55,R55_001143,,-26.206504,28.115387,-26.213054,28.120291,908.3,regional,4,80,0,Gauteng,City of Tshwane
R55,R55_001144,,-25.475635,28.180373,-25.480131,28.183437,603.9,regional,3,50,0,Gauteng,City of Johannesburg
R55,R55_001145,,-26.492572,27.987062,-26.489196,27.987257,375.3,regional,2,80,1,Gauteng,City of Tshwane
R55,R55_001146,,-25.698156,27.513464,-25.696298,27.511143,330.0,regional,4,80,1,Gauteng,City of Tshwane
R55,R55_001147,,-25.85715,27.51933,-25.86588,27.527508,1327.8,regional,4,50,1,Gauteng,Ekurhuleni
R55,R55_001148,,-26.57433,28.067272,-26.573602,28.073516,697.8,regional,3,50,0,Gauteng,City of Johannesburg
